2021-02-06 10:55:44,1
2021-02-06 10:55:50,0
2021-02-06 10:56:00,1
2021-02-06 10:56:11,1
2021-02-06 10:56:21,1
2021-02-06 10:56:33,0
2021-02-06 10:56:42,1
2021-02-06 10:56:53,1
2021-02-06 10:56:59,0
2021-02-06 10:57:05,0
2021-02-06 10:57:15,1
2021-02-06 10:57:25,1
2021-02-06 10:57:36,1
2021-02-06 10:57:46,1
2021-02-06 10:57:57,1
2021-02-06 10:58:04,0
2021-02-06 10:58:13,1
2021-02-06 10:58:23,1
2021-02-06 10:58:34,1
2021-02-06 10:58:44,1
2021-02-06 10:58:51,0
2021-02-06 10:59:00,1
2021-02-06 10:59:11,1
2021-02-06 10:59:22,1
2021-02-06 10:59:32,1
2021-02-06 10:59:38,0
2021-02-06 10:59:48,1
2021-02-06 10:59:59,1
2021-02-06 11:00:10,1
2021-02-06 11:00:18,0
2021-02-06 11:00:28,1
2021-02-06 11:00:39,1
2021-02-06 11:00:49,1
2021-02-06 11:01:00,1
2021-02-06 11:01:11,0
2021-02-06 11:01:20,1
2021-02-06 11:01:33,1
2021-02-06 11:01:44,1
2021-02-06 11:01:55,1
2021-02-06 11:02:05,1
2021-02-06 11:02:11,0
2021-02-06 11:02:21,1
2021-02-06 11:02:32,1
2021-02-06 11:02:42,1
2021-02-06 11:02:53,1
2021-02-06 11:03:04,1
2021-02-06 11:03:12,0
2021-02-06 11:03:18,0
2021-02-06 11:03:24,0
2021-02-06 11:03:33,1
2021-02-06 11:03:44,0
2021-02-06 11:03:49,0
2021-02-06 11:03:57,0
2021-02-06 11:04:06,1
2021-02-06 11:04:17,1
2021-02-06 11:04:28,1
2021-02-06 11:04:38,1
2021-02-06 11:04:47,0
2021-02-06 11:04:54,0
2021-02-06 11:05:04,1
2021-02-06 11:05:15,1
2021-02-06 11:05:25,1
2021-02-06 11:05:36,1
2021-02-06 11:05:47,0
2021-02-06 11:05:51,0
2021-02-06 11:06:01,0
2021-02-06 11:06:11,1
2021-02-06 11:06:21,1
2021-02-06 11:06:32,1
2021-02-06 11:06:42,1
2021-02-06 11:06:53,1
2021-02-06 11:07:04,1
2021-02-06 11:07:15,1
2021-02-06 11:07:26,1
2021-02-06 11:07:33,0
2021-02-06 11:07:43,1
2021-02-06 11:07:54,1
2021-02-06 11:08:04,1
2021-02-06 11:08:15,1
2021-02-06 11:08:27,0
2021-02-06 11:08:37,1
2021-02-06 11:08:42,0
2021-02-06 11:08:52,1
2021-02-06 11:09:02,1
2021-02-06 11:09:13,1
2021-02-06 11:09:20,0
2021-02-06 11:09:29,1
2021-02-06 11:09:40,1
2021-02-06 11:09:51,1
2021-02-06 11:10:01,1
2021-02-06 11:10:12,1
2021-02-06 11:10:23,1
2021-02-06 11:10:36,1
2021-02-06 11:10:47,1
2021-02-06 11:10:58,1
2021-02-06 11:11:09,1
2021-02-06 11:11:20,1
2021-02-06 11:11:27,0
2021-02-06 11:11:36,1
2021-02-06 11:11:47,1
2021-02-06 11:11:54,0
2021-02-06 11:12:04,0
2021-02-06 11:12:15,1
2021-02-06 11:12:25,1
2021-02-06 11:12:36,1
2021-02-06 11:12:46,1
2021-02-06 11:12:55,0
2021-02-06 11:13:00,0
2021-02-06 11:13:07,0
2021-02-06 11:13:13,0
2021-02-06 11:13:23,1
2021-02-06 11:13:28,0
2021-02-06 11:13:38,1
2021-02-06 11:13:43,0
2021-02-06 11:13:53,1
2021-02-06 11:14:03,1
2021-02-06 11:14:14,1
2021-02-06 11:14:25,1
2021-02-06 11:14:35,1
2021-02-06 11:14:44,0
2021-02-06 11:14:49,0
2021-02-06 11:14:58,1
2021-02-06 11:15:04,0
2021-02-06 11:15:14,1
2021-02-06 11:15:20,0
2021-02-06 11:15:25,0
2021-02-06 11:15:35,1
2021-02-06 11:15:44,0
2021-02-06 11:15:54,1
2021-02-06 11:16:05,1
2021-02-06 11:16:11,1
2021-02-06 11:16:22,0
2021-02-06 11:16:33,1
2021-02-06 11:16:42,0
2021-02-06 11:16:52,1
2021-02-06 11:16:58,0
2021-02-06 11:17:07,1
2021-02-06 11:17:18,1
2021-02-06 11:17:24,0
2021-02-06 11:17:34,1
2021-02-06 11:17:45,1
2021-02-06 11:17:56,1
2021-02-06 11:18:07,1
2021-02-06 11:18:19,1
2021-02-06 11:18:25,0
2021-02-06 11:18:35,1
2021-02-06 11:18:46,1
2021-02-06 11:18:57,1
2021-02-06 11:19:07,1
2021-02-06 11:19:18,1
2021-02-06 11:19:29,1
2021-02-06 11:19:40,1
2021-02-06 11:19:46,0
2021-02-06 11:19:54,0
2021-02-06 11:19:59,0
2021-02-06 11:20:13,1
2021-02-06 11:20:21,0
2021-02-06 11:20:31,1
2021-02-06 11:20:41,1
2021-02-06 11:20:54,1
2021-02-06 11:21:05,1
2021-02-06 11:21:12,0
2021-02-06 11:21:22,1
2021-02-06 11:21:33,1
2021-02-06 11:21:44,1
2021-02-06 11:21:55,1
2021-02-06 11:22:05,1
2021-02-06 11:22:16,1
2021-02-06 11:22:27,1
2021-02-06 11:22:37,1
2021-02-06 11:22:48,1
2021-02-06 11:22:59,1
2021-02-06 11:23:09,0
2021-02-06 11:23:19,1
2021-02-06 11:23:29,1
2021-02-06 11:23:40,1
2021-02-06 11:23:47,0
2021-02-06 11:23:57,1
2021-02-06 11:24:07,1
2021-02-06 11:24:18,1
2021-02-06 11:24:29,1
2021-02-06 11:24:39,1
2021-02-06 11:24:50,1
2021-02-06 11:24:57,0
2021-02-06 11:25:07,1
2021-02-06 11:25:15,0
2021-02-06 11:25:25,1
2021-02-06 11:25:35,1
2021-02-06 11:25:45,0
2021-02-06 11:25:54,1
2021-02-06 11:26:05,1
2021-02-06 11:26:11,0
2021-02-06 11:26:20,1
2021-02-06 11:26:31,1
2021-02-06 11:26:42,1
2021-02-06 11:26:52,1
2021-02-06 11:27:01,0
2021-02-06 11:27:12,1
2021-02-06 11:27:21,1
2021-02-06 11:27:32,1
2021-02-06 11:27:44,1
2021-02-06 11:27:54,1
2021-02-06 11:28:03,0
2021-02-06 11:28:13,1
2021-02-06 11:28:24,1
2021-02-06 11:28:33,0
2021-02-06 11:28:44,1
2021-02-06 11:28:49,0
2021-02-06 11:28:59,1
2021-02-06 11:29:10,1
2021-02-06 11:29:20,1
2021-02-06 11:29:26,0
2021-02-06 11:29:36,1
2021-02-06 11:29:44,0
2021-02-06 11:29:55,1
2021-02-06 11:30:06,1
2021-02-06 11:30:17,1
2021-02-06 11:30:28,1
2021-02-06 11:30:39,1
2021-02-06 11:30:49,1
2021-02-06 11:31:00,1
2021-02-06 11:31:10,1
2021-02-06 11:31:21,1
2021-02-06 11:31:31,1
2021-02-06 11:31:38,0
2021-02-06 11:31:52,1
2021-02-06 11:32:03,1
2021-02-06 11:32:15,1
2021-02-06 11:32:25,1
2021-02-06 11:32:34,0
2021-02-06 11:32:40,0
2021-02-06 11:32:48,0
2021-02-06 11:32:58,1
2021-02-06 11:33:08,0
2021-02-06 11:33:21,1
2021-02-06 11:33:31,1
2021-02-06 11:33:42,1
2021-02-06 11:33:53,1
2021-02-06 11:33:58,0
2021-02-06 11:34:08,1
2021-02-06 11:34:19,1
2021-02-06 11:34:29,1
2021-02-06 11:34:40,1
2021-02-06 11:34:51,1
2021-02-06 11:35:02,1
2021-02-06 11:35:12,1
2021-02-06 11:35:19,0
2021-02-06 11:35:28,0
2021-02-06 11:35:34,0
2021-02-06 11:35:44,1
2021-02-06 11:36:30,1
2021-02-06 11:36:37,0
2021-02-06 11:36:47,1
2021-02-06 11:36:58,1
2021-02-06 11:37:06,0
2021-02-06 11:37:15,1
2021-02-06 11:37:26,1
2021-02-06 11:37:37,1
2021-02-06 11:37:43,0
2021-02-06 11:37:52,1
2021-02-06 11:38:03,1
2021-02-06 11:38:13,1
2021-02-06 11:38:24,1
2021-02-06 11:38:35,1
2021-02-06 11:38:41,0
2021-02-06 11:38:51,1
2021-02-06 11:39:00,0
2021-02-06 11:39:09,1
2021-02-06 11:39:21,1
2021-02-06 11:39:31,1
2021-02-06 11:39:42,1
2021-02-06 11:39:48,0
2021-02-06 11:39:58,1
2021-02-06 11:40:04,0
2021-02-06 11:40:10,0
2021-02-06 11:40:20,1
2021-02-06 11:40:31,1
2021-02-06 11:40:41,1
2021-02-06 11:40:52,1
2021-02-06 11:41:03,1
2021-02-06 11:41:10,0
2021-02-06 11:41:19,1
2021-02-06 11:41:28,0
2021-02-06 11:41:38,1
2021-02-06 11:41:48,1
2021-02-06 11:41:55,0
2021-02-06 11:42:05,1
2021-02-06 11:42:15,1
2021-02-06 11:42:24,0
2021-02-06 11:42:29,0
2021-02-06 11:42:34,0
2021-02-06 11:42:45,1
2021-02-06 11:42:56,1
2021-02-06 11:43:07,1
2021-02-06 11:43:16,0
2021-02-06 11:43:21,0
2021-02-06 11:43:30,1
2021-02-06 11:43:41,1
2021-02-06 11:43:53,1
2021-02-06 11:44:03,1
2021-02-06 11:44:14,1
2021-02-06 11:44:24,1
2021-02-06 11:44:35,1
2021-02-06 11:44:42,0
2021-02-06 11:44:48,0
2021-02-06 11:44:58,1
2021-02-06 11:45:05,0
2021-02-06 11:45:15,1
2021-02-06 11:45:22,0
2021-02-06 11:45:27,0
2021-02-06 11:45:37,1
2021-02-06 11:45:48,1
2021-02-06 11:45:59,1
2021-02-06 11:46:10,1
2021-02-06 11:46:21,1
2021-02-06 11:46:31,1
2021-02-06 11:46:42,1
2021-02-06 11:46:52,0
2021-02-06 11:47:01,1
2021-02-06 11:47:12,1
2021-02-06 11:47:22,1
2021-02-06 11:47:33,1
2021-02-06 11:47:40,0
2021-02-06 11:47:50,1
2021-02-06 11:47:58,0
2021-02-06 11:48:08,1
2021-02-06 11:48:15,0
2021-02-06 11:48:26,1
2021-02-06 11:48:36,1
2021-02-06 11:48:45,0
2021-02-06 11:48:55,1
2021-02-06 11:49:01,1
2021-02-06 11:49:10,0
2021-02-06 11:49:21,1
2021-02-06 11:49:32,1
2021-02-06 11:49:42,1
2021-02-06 11:49:51,0
2021-02-06 11:50:01,1
2021-02-06 11:50:11,1
2021-02-06 11:50:22,1
2021-02-06 11:50:29,0
2021-02-06 11:50:38,1
2021-02-06 11:50:50,1
2021-02-06 11:50:57,0
2021-02-06 11:51:07,0
2021-02-06 11:51:12,0
2021-02-06 11:51:22,1
2021-02-06 11:51:32,0
2021-02-06 11:51:41,1
2021-02-06 11:51:52,1
2021-02-06 11:52:03,1
2021-02-06 11:52:13,1
2021-02-06 11:52:20,0
2021-02-06 11:52:29,1
2021-02-06 11:52:40,1
2021-02-06 11:52:50,1
2021-02-06 11:53:01,1
2021-02-06 11:53:12,1
2021-02-06 11:53:22,1
2021-02-06 11:53:34,1
2021-02-06 11:53:45,0
2021-02-06 11:53:55,1
2021-02-06 11:54:05,1
2021-02-06 11:54:19,1
2021-02-06 11:54:30,1
2021-02-06 11:54:38,0
2021-02-06 11:54:47,1
2021-02-06 11:54:58,1
2021-02-06 11:55:09,1
2021-02-06 11:55:20,1
2021-02-06 11:55:30,1
2021-02-06 11:55:41,1
2021-02-06 11:55:49,0
2021-02-06 11:55:57,0
2021-02-06 11:56:03,0
2021-02-06 11:56:13,1
2021-02-06 11:56:21,0
2021-02-06 11:56:31,1
2021-02-06 11:56:42,1
2021-02-06 11:56:49,0
2021-02-06 11:56:58,1
2021-02-06 11:57:09,0
2021-02-06 11:57:19,1
2021-02-06 11:57:25,0
2021-02-06 11:57:35,1
2021-02-06 11:57:46,1
2021-02-06 11:57:56,1
2021-02-06 11:58:07,1
2021-02-06 11:58:15,0
2021-02-06 11:58:25,1
2021-02-06 11:58:35,1
2021-02-06 11:58:46,1
2021-02-06 11:58:57,1
2021-02-06 11:59:08,1
2021-02-06 11:59:17,0
2021-02-06 11:59:27,1
2021-02-06 11:59:38,1
2021-02-06 11:59:48,1
2021-02-06 11:59:59,1
2021-02-06 12:00:10,1
2021-02-06 12:00:21,1
2021-02-06 12:00:31,1
2021-02-06 12:00:39,0
2021-02-06 12:00:48,1
2021-02-06 12:00:59,1
2021-02-06 12:01:10,1
2021-02-06 12:01:21,1
2021-02-06 12:01:32,0
2021-02-06 12:01:42,1
2021-02-06 12:01:53,1
2021-02-06 12:02:04,1
2021-02-06 12:02:14,1
2021-02-06 12:02:25,1
2021-02-06 12:02:36,1
2021-02-06 12:02:46,1
2021-02-06 12:02:57,1
2021-02-06 12:03:08,1
2021-02-06 12:03:20,1
2021-02-06 12:03:30,1
2021-02-06 12:03:41,1
2021-02-06 12:03:52,1
2021-02-06 12:03:58,0
2021-02-06 12:04:06,0
2021-02-06 12:04:12,0
2021-02-06 12:04:19,0
2021-02-06 12:04:39,1
2021-02-07 22:08:05,1
2021-02-07 22:08:18,1
2021-02-07 22:09:03,1
2021-02-07 22:09:15,1
2021-02-07 22:09:25,0
2021-02-07 22:09:35,1
2021-02-07 22:09:46,1
2021-02-07 22:09:56,1
2021-02-07 22:10:05,0
2021-02-07 22:10:15,1
2021-02-07 22:10:26,1
2021-02-07 22:10:36,1
2021-02-07 22:10:48,1
2021-02-07 22:10:55,0
2021-02-07 22:11:05,1
2021-02-07 22:11:14,0
2021-02-07 22:11:20,0
2021-02-07 22:11:30,1
2021-02-07 22:11:41,1
2021-02-07 22:11:52,1
2021-02-07 22:12:02,1
2021-02-07 22:12:13,1
2021-02-07 22:12:24,0
2021-02-07 22:12:34,1
2021-02-07 22:12:44,1
2021-02-07 22:12:55,1
2021-02-07 22:13:06,1
2021-02-07 22:13:16,1
2021-02-07 22:13:27,1
2021-02-07 22:13:38,1
2021-02-07 22:13:49,1
2021-02-07 22:14:00,1
2021-02-07 22:14:11,1
2021-02-07 22:14:21,1
2021-02-07 22:14:29,0
2021-02-07 22:14:34,0
2021-02-07 22:14:41,0
2021-02-07 22:14:51,0
2021-02-07 22:15:01,1
2021-02-07 22:15:11,1
2021-02-07 22:15:22,1
2021-02-07 22:15:33,1
2021-02-07 22:15:43,1
2021-02-07 22:15:58,1
2021-02-07 22:16:09,1
2021-02-07 22:16:19,1
2021-02-07 22:16:31,1
2021-02-07 22:16:44,1
2021-02-07 22:16:55,0
2021-02-07 22:17:05,1
2021-02-07 22:17:15,1
2021-02-07 22:17:26,1
2021-02-07 22:17:37,1
2021-02-07 22:17:47,1
2021-02-07 22:17:58,1
2021-02-07 22:18:09,1
2021-02-07 22:18:20,1
2021-02-07 22:18:30,1
2021-02-07 22:18:41,1
2021-02-07 22:18:52,1
2021-02-07 22:19:02,1
2021-02-07 22:19:11,0
2021-02-07 22:19:21,1
2021-02-07 22:19:32,1
2021-02-07 22:19:42,1
2021-02-07 22:19:53,1
2021-02-07 22:20:04,1
2021-02-07 22:20:15,1
2021-02-07 22:20:25,1
2021-02-07 22:20:36,1
2021-02-07 22:20:47,1
2021-02-07 22:20:58,1
2021-02-07 22:21:08,1
2021-02-07 22:21:19,1
2021-02-07 22:21:30,1
2021-02-07 22:21:41,1
2021-02-07 22:21:51,1
2021-02-07 22:22:02,1
2021-02-07 22:22:12,1
2021-02-07 22:22:19,0
2021-02-07 22:22:29,1
2021-02-07 22:22:39,1
2021-02-07 22:22:45,0
2021-02-07 22:22:55,1
2021-02-07 22:23:07,1
2021-02-07 22:23:18,1
2021-02-07 22:23:29,1
2021-02-07 22:23:39,1
2021-02-07 22:23:50,1
2021-02-07 22:23:56,0
2021-02-07 22:24:04,0
2021-02-07 22:24:15,1
2021-02-07 22:24:26,1
2021-02-07 22:24:37,0
2021-02-07 22:24:46,1
2021-02-07 22:24:57,1
2021-02-07 22:25:08,1
2021-02-07 22:25:19,1
2021-02-07 22:25:30,1
2021-02-07 22:25:36,0
2021-02-07 22:25:46,1
2021-02-07 22:25:58,1
2021-02-07 22:26:10,1
2021-02-07 22:26:17,0
2021-02-07 22:26:24,0
2021-02-07 22:26:35,0
2021-02-07 22:26:42,0
2021-02-07 22:26:53,1
2021-02-07 22:27:04,1
2021-02-07 22:27:15,1
2021-02-07 22:27:25,1
2021-02-07 22:27:36,1
2021-02-07 22:27:43,0
2021-02-07 22:27:53,1
2021-02-07 22:28:13,1
2021-02-07 22:28:23,1
2021-02-07 22:28:31,0
2021-02-07 22:28:40,1
2021-02-07 22:28:51,1
2021-02-07 22:28:57,0
2021-02-07 22:29:07,1
2021-02-07 22:29:17,1
2021-02-07 22:29:28,1
2021-02-07 22:29:39,1
2021-02-07 22:29:50,1
2021-02-07 22:30:00,1
2021-02-07 22:30:07,0
2021-02-07 22:30:20,1
2021-02-07 22:30:30,1
2021-02-07 22:30:41,1
2021-02-07 22:30:52,1
2021-02-07 22:31:04,1
2021-02-07 22:31:14,1
2021-02-07 22:31:25,1
2021-02-07 22:31:35,1
2021-02-07 22:31:45,0
2021-02-07 22:31:55,1
2021-02-07 22:32:04,0
2021-02-07 22:32:08,0
2021-02-08 16:27:08,0
2021-02-08 16:27:19,1
2021-02-08 16:27:32,1
2021-02-08 16:27:43,1
2021-02-08 16:27:53,1
2021-02-08 16:28:04,1
2021-02-08 16:28:11,0
2021-02-08 16:28:21,1
2021-02-08 16:28:28,0
2021-02-08 16:28:38,1
2021-02-08 16:28:48,1
2021-02-08 16:28:59,1
2021-02-08 16:29:10,1
2021-02-08 16:29:20,1
2021-02-08 16:29:27,0
2021-02-08 16:29:37,1
2021-02-08 16:29:47,1
2021-02-08 16:29:55,0
2021-02-08 16:30:05,1
2021-02-08 16:30:12,0
2021-02-08 16:30:22,1
2021-02-08 16:30:27,0
2021-02-08 16:30:37,1
2021-02-08 16:30:43,0
2021-02-08 16:30:52,1
2021-02-08 16:31:03,1
2021-02-08 16:31:10,0
2021-02-08 16:31:19,1
2021-02-08 16:31:30,1
2021-02-08 16:31:40,1
2021-02-08 16:31:51,1
2021-02-08 16:32:02,1
2021-02-08 16:32:13,1
2021-02-08 16:32:24,1
2021-02-08 16:32:34,1
2021-02-08 16:32:48,1
2021-02-08 16:32:59,1
2021-02-08 16:33:10,1
2021-02-08 16:33:21,1
2021-02-08 16:33:31,1
2021-02-08 16:33:42,1
2021-02-08 16:33:50,0
2021-02-08 16:34:02,1
2021-02-08 16:34:13,1
2021-02-08 16:34:23,1
2021-02-08 16:34:34,1
2021-02-08 16:34:45,0
2021-02-08 16:34:55,1
2021-02-08 16:35:06,1
2021-02-08 16:35:13,0
2021-02-08 16:35:23,1
2021-02-08 16:35:34,1
2021-02-08 16:35:45,1
2021-02-08 16:35:56,1
2021-02-08 16:36:07,0
2021-02-08 16:36:13,0
2021-02-08 16:36:19,0
2021-02-08 16:36:29,1
2021-02-08 16:36:36,0
2021-02-08 16:36:46,1
2021-02-08 16:36:53,0
2021-02-08 16:37:03,1
2021-02-08 16:37:14,1
2021-02-08 16:37:25,1
2021-02-08 16:37:34,0
2021-02-08 16:37:43,1
2021-02-08 16:37:54,1
2021-02-08 16:38:05,1
2021-02-08 16:38:16,0
2021-02-08 16:38:25,1
2021-02-08 16:38:32,0
2021-02-08 16:38:38,0
2021-02-08 16:38:48,1
2021-02-08 16:38:59,1
2021-02-08 16:39:07,0
2021-02-08 16:39:13,0
2021-02-08 16:39:23,1
2021-02-08 16:39:31,0
2021-02-08 16:39:44,1
2021-02-08 16:39:49,0
2021-02-08 16:40:01,1
2021-02-08 16:40:11,1
2021-02-08 16:40:17,0
2021-02-08 16:40:27,1
2021-02-08 16:40:33,0
2021-02-08 16:40:38,0
2021-02-08 16:40:47,0
2021-02-08 16:40:57,1
2021-02-08 16:41:08,1
2021-02-08 16:41:19,1
2021-02-08 16:41:30,1
2021-02-08 16:41:40,1
2021-02-08 16:41:51,1
2021-02-08 16:42:03,1
2021-02-08 16:42:14,1
2021-02-08 16:42:25,1
2021-02-08 16:42:36,1
2021-02-08 16:42:47,1
2021-02-08 16:42:57,1
2021-02-08 16:43:08,1
2021-02-08 16:43:18,1
2021-02-08 16:43:29,1
2021-02-08 16:43:38,0
2021-02-08 16:43:48,1
2021-02-08 16:43:59,1
2021-02-08 16:44:09,1
2021-02-08 16:44:20,0
2021-02-08 16:44:31,1
2021-02-08 16:44:42,1
2021-02-08 16:44:48,0
2021-02-08 16:44:58,0
2021-02-08 16:45:08,1
2021-02-08 16:45:19,1
2021-02-08 16:45:30,1
2021-02-08 16:45:40,1
2021-02-08 16:45:51,1
2021-02-08 16:46:02,1
2021-02-08 16:46:13,1
2021-02-08 16:46:20,0
2021-02-08 16:46:30,1
2021-02-08 16:46:41,1
2021-02-08 16:46:53,1
2021-02-08 16:47:04,1
2021-02-08 16:47:15,1
2021-02-08 16:47:25,1
2021-02-08 16:47:36,1
2021-02-08 16:47:47,1
2021-02-08 16:47:53,0
2021-02-08 16:48:04,1
2021-02-08 16:48:14,1
2021-02-08 16:48:23,0
2021-02-08 16:48:33,1
2021-02-08 16:48:44,1
2021-02-08 16:48:55,1
2021-02-08 16:49:05,1
2021-02-08 16:49:16,1
2021-02-08 16:49:27,1
2021-02-08 16:49:38,1
2021-02-08 16:49:49,1
2021-02-08 16:49:59,1
2021-02-08 16:50:10,1
2021-02-08 16:50:22,1
2021-02-08 16:50:32,1
2021-02-08 16:50:44,1
2021-02-08 16:50:55,1
2021-02-08 16:51:01,0
2021-02-08 16:51:11,1
2021-02-08 16:51:22,1
2021-02-08 16:51:32,1
2021-02-08 16:51:44,1
2021-02-08 16:51:54,1
2021-02-08 16:52:05,1
2021-02-08 16:52:16,1
2021-02-08 16:52:23,0
2021-02-08 16:52:29,0
2021-02-08 16:52:39,1
2021-02-08 16:52:50,1
2021-02-08 16:53:00,1
2021-02-08 16:53:11,1
2021-02-08 16:53:18,0
2021-02-08 16:53:29,1
2021-02-08 16:53:34,0
2021-02-08 20:17:54,0
2021-02-08 20:18:04,1
2021-02-08 20:18:38,0
2021-02-08 20:18:45,0
2021-02-08 20:18:55,1
2021-02-08 20:19:04,0
2021-02-08 20:19:13,1
2021-02-08 20:19:22,0
2021-02-08 20:19:28,0
2021-02-08 20:19:39,1
2021-02-08 20:19:47,0
2021-02-08 20:19:57,1
2021-02-08 20:20:07,1
2021-02-08 20:20:18,1
2021-02-08 20:20:27,0
2021-02-08 20:20:37,1
2021-02-08 20:20:47,1
2021-02-08 20:20:58,1
2021-02-08 20:21:08,1
2021-02-08 20:21:19,1
2021-02-08 20:21:29,1
2021-02-08 20:21:36,0
2021-02-08 20:21:45,1
2021-02-08 20:21:58,1
2021-02-08 20:22:09,1
2021-02-08 20:22:17,0
2021-02-08 20:22:27,1
2021-02-08 20:22:38,1
2021-02-08 20:22:50,0
2021-02-08 20:22:59,1
2021-02-08 20:23:10,1
2021-02-08 20:23:21,1
2021-02-08 20:23:25,0
2021-02-08 20:23:35,1
2021-02-08 20:23:47,1
2021-02-08 20:23:58,1
2021-02-08 20:24:10,1
2021-02-08 20:24:21,1
2021-02-08 20:24:32,1
2021-02-08 20:24:38,0
2021-02-08 20:24:48,1
2021-02-08 20:24:59,1
2021-02-08 20:25:10,1
2021-02-08 20:25:21,1
2021-02-08 20:25:32,0
2021-02-08 20:25:43,1
2021-02-08 20:25:50,0
2021-02-08 20:25:59,1
2021-02-08 20:26:10,1
2021-02-08 20:26:21,1
2021-02-08 20:26:31,1
2021-02-08 20:26:38,0
2021-02-08 20:26:48,1
2021-02-08 20:26:59,1
2021-02-08 20:27:10,1
2021-02-08 20:27:20,1
2021-02-08 20:27:32,1
2021-02-08 20:27:38,0
2021-02-08 20:27:48,1
2021-02-08 20:27:56,0
2021-02-08 20:28:05,1
2021-02-08 20:28:15,0
2021-02-08 20:28:20,0
2021-02-08 20:28:30,1
2021-02-08 20:28:41,1
2021-02-08 20:28:51,1
2021-02-08 20:29:01,1
2021-02-08 20:29:09,0
2021-02-08 20:29:19,1
2021-02-08 20:29:29,1
2021-02-08 20:29:40,1
2021-02-08 20:29:50,1
2021-02-08 20:30:01,1
2021-02-08 20:30:11,1
2021-02-08 20:30:17,0
2021-02-08 20:30:24,0
2021-02-08 20:30:34,1
2021-02-08 20:30:45,1
2021-02-08 20:30:52,0
2021-02-08 20:30:56,0
2021-02-08 20:31:06,0
2021-02-08 20:31:16,1
2021-02-08 20:31:26,0
2021-02-08 20:31:36,1
2021-02-08 20:31:43,0
2021-02-08 20:31:53,1
2021-02-08 20:32:04,1
2021-02-08 20:32:15,1
2021-02-08 20:32:26,1
2021-02-08 20:32:36,1
2021-02-08 20:32:47,1
2021-02-08 20:32:57,0
2021-02-08 20:33:02,0
2021-02-08 20:33:08,0
2021-02-08 20:33:18,1
2021-02-08 20:33:27,0
2021-02-08 20:33:32,0
2021-02-08 20:33:42,1
2021-02-08 20:33:53,1
2021-02-08 20:34:04,1
2021-02-08 20:34:15,1
2021-02-08 20:34:25,1
2021-02-08 20:34:36,1
2021-02-08 20:34:44,0
2021-02-08 20:34:54,1
2021-02-08 20:35:04,1
2021-02-08 20:35:15,1
2021-02-08 20:35:26,1
2021-02-08 20:35:30,0
